linkStart,linkEnd,capacity
R4130,R1609,30303
R4331,R2547,30303
R3403,R3281,30303
R3403,R1869,30303
R3403,R1308,30303
R3403,R1951,30303
R3403,R4354,30303
R3403,R2352,30303
R3403,R1104,30303
R3403,R1560,30303
R3403,R1840,30303
R3403,R2192,30303
R3403,R2466,30303
R3403,R1440,30303
R3403,R1337,30303
R3403,R3322,30303
R3403,R1994,30303
R3403,R2343,30303
R3403,R3921,30303
R3403,R3439,30303
R3403,R1912,30303
R3403,R2115,30303
R3403,R3123,30303
R3403,R4348,30303
R3403,R2452,30303
R3403,R1089,30303
R3403,R2890,30303
R3403,R3452,30303
R3403,R1286,30303
R3403,R1586,30303
R3403,R2993,30303
R3403,R1003,30303
R3403,R3825,30303
R3403,R2522,30303
R3403,R2164,30303
R3403,R2671,30303
R3403,R2005,30303
R3403,R2040,30303
R3403,R2747,30303
R3403,R4042,30303
R3403,R1597,30303
R3403,R2929,30303
R3403,R3782,30303
R3403,R2477,30303
R3403,R2436,30303
R3403,R3550,30303
R3403,R2249,30303
R3403,R3975,30303
R3403,R3841,30303
R3403,R2296,30303
R3403,R4076,30303
R3403,R3468,30303
R3403,R1857,30303
R3403,R1982,30303
R3403,R1489,30303
R3403,R2812,30303
R3403,R1561,30303
R3403,R1688,30303
R3403,R2338,30303
R3403,R1234,30303
R3403,R3791,30303
R3403,R1057,30303
R3403,R2459,30303
R3403,R3071,30303
R3403,R2582,30303
R3403,R1999,30303
R3403,R3768,30303
R3403,R3565,30303
R3403,R1451,30303
R3403,R4172,30303
R3403,R3224,30303
R3403,R2787,30303
R3403,R3148,30303
R3403,R1599,30303
R3403,R2592,30303
R3403,R3927,30303
R3403,R1572,30303
R3403,R1944,30303
R3403,R3141,30303
R3403,R2867,30303
R3403,R1033,30303
R3403,R3804,30303
R3403,R3186,30303
R3403,R2042,30303
R3403,R4087,30303
R3403,R1305,30303
R4130,R2925,30303
R3449,R3358,30303
R1271,R4130,30303
R1271,R4114,30303
R3449,R1429,30303
R3449,R1845,30303
R2605,R3490,30303
R2605,R2547,30303
R1073,R1532,30303
R1073,R3392,30303
R1051,R4063,30303
R1051,R3715,30303
R3211,R4063,30303
R3211,R3715,30303
R1430,R4114,30303
R2913,R3595,30303
R2913,R3449,30303
R1130,R3595,30303
R1130,R3449,30303
R3449,R4162,30303
R3103,R4114,30303
R1318,R3449,30303
R3369,R3392,30303
R1731,R3490,30303
R4130,R2022,30303
R1731,R2547,30303
R4130,R2041,30303
R4130,R3832,30303
R4130,R2955,30303
R3995,R4063,30303
R1411,R3715,30303
R1411,R4063,30303
R3449,R4345,30303
R3449,R3443,30303
R3449,R2518,30303
R3449,R3124,30303
R3794,R4130,30303
R3369,R1532,30303
R3794,R4114,30303
R3103,R4130,30303
R1318,R3595,30303
R4383,R1830,30303
R3403,R1781,30303
R3595,R3740,30303
R3595,R2764,30303
R3595,R3168,30303
R3595,R3788,30303
R3595,R1407,30303
R3595,R2390,30303
R3595,R2404,30303
R3241,R3418,30303
R3595,R2977,30303
R2580,R3490,30303
R2580,R2547,30303
R4370,R3715,30303
R3595,R2189,30303
R4370,R4063,30303
R1626,R4114,30303
R3403,R1936,30303
R3403,R3569,30303
R3403,R2161,30303
R3595,R2928,30303
R1430,R4130,30303
R1830,R4383,30303
R3595,R4345,30303
R3807,R3595,30303
R3807,R3449,30303
R3991,R3595,30303
R3991,R3449,30303
R1645,R3595,30303
R1645,R3449,30303
R3790,R3595,30303
R3790,R3449,30303
R1830,R2129,30303
R3595,R1845,30303
R3595,R1429,30303
R3595,R4162,30303
R3595,R3358,30303
R3595,R3124,30303
R3595,R2518,30303
R3241,R1857,30303
R3595,R3443,30303
R2921,R1992,30303
R3715,R3205,30303
R1597,R3372,30303
R1992,R3350,30303
R4234,R3392,30303
R3585,R1532,30303
R1713,R1321,30303
R1713,R2153,30303
R4186,R3457,30303
R4186,R2428,30303
R3386,R3457,30303
R3386,R2428,30303
R2273,R2428,30303
R1644,R3457,30303
R1644,R2428,30303
R3585,R3392,30303
R2273,R3457,30303
R1834,R3254,30303
R1834,R3748,30303
R3945,R2241,30303
R3945,R2069,30303
R3945,R3737,30303
R3945,R2079,30303
R3945,R1233,30303
R3945,R3527,30303
R3945,R2051,30303
R3945,R3346,30303
R3945,R3039,30303
R3945,R2441,30303
R3945,R3692,30303
R3945,R3495,30303
R3945,R1378,30303
R3945,R4093,30303
R3945,R4158,30303
R3945,R3112,30303
R3945,R1679,30303
R3945,R3462,30303
R3015,R3254,30303
R3015,R3748,30303
R3945,R2695,30303
R1992,R4140,30303
R1992,R1516,30303
R1992,R4034,30303
R3998,R3490,30303
R1992,R2066,30303
R1992,R1729,30303
R1992,R2268,30303
R3998,R2547,30303
R2136,R1993,30303
R1992,R2765,30303
R1992,R3512,30303
R2136,R2264,30303
R2304,R4114,30303
R3808,R3715,30303
R3808,R4063,30303
R1941,R3715,30303
R2453,R2547,30303
R2304,R4130,30303
R1992,R3305,30303
R1992,R1276,30303
R1992,R2599,30303
R3748,R1107,30303
R1992,R1838,30303
R1992,R3222,30303
R2496,R3715,30303
R2496,R4063,30303
R1992,R2573,30303
R1992,R1146,30303
R1992,R2611,30303
R1992,R1369,30303
R1992,R3537,30303
R1992,R2100,30303
R1992,R3229,30303
R2453,R3490,30303
R3945,R1888,30303
R3945,R1191,30303
R2189,R3449,30303
R3945,R3361,30303
R4234,R1532,30303
R3945,R3014,30303
R3945,R2583,30303
R3945,R2918,30303
R3945,R2879,30303
R3945,R1500,30303
R3945,R3177,30303
R3945,R2565,30303
R3945,R1339,30303
R3945,R2029,30303
R3945,R3834,30303
R3945,R1295,30303
R3945,R2099,30303
R3945,R3000,30303
R3945,R1604,30303
R2906,R3715,30303
R2906,R4063,30303
R2764,R3595,30303
R2390,R3595,30303
R2977,R3449,30303
R2977,R3595,30303
R2404,R3449,30303
R2404,R3595,30303
R3748,R3351,30303
R2390,R3449,30303
R1339,R1334,30303
R2764,R3449,30303
R1407,R3449,30303
R1407,R3595,30303
R3788,R3449,30303
R3788,R3595,30303
R3168,R3449,30303
R3168,R3595,30303
R3945,R4142,30303
R3945,R4368,30303
R3945,R4337,30303
R3945,R4018,30303
R3945,R2899,30303
R3945,R1603,30303
R3945,R2306,30303
R3945,R1420,30303
R3945,R4305,30303
R3945,R1863,30303
R3945,R3290,30303
R3945,R3391,30303
R3945,R1103,30303
R3945,R1630,30303
R3945,R1723,30303
R3945,R3508,30303
R3945,R2315,30303
R3945,R1231,30303
R3945,R1536,30303
R3945,R3423,30303
R3945,R3960,30303
R3945,R4065,30303
R3945,R1622,30303
R3945,R1088,30303
R3945,R2878,30303
R3945,R4303,30303
R3945,R2630,30303
R3945,R1182,30303
R3945,R1985,30303
R3945,R3561,30303
R3945,R4176,30303
R3945,R1247,30303
R3945,R1534,30303
R3945,R3915,30303
R3945,R4323,30303
R3945,R1160,30303
R3945,R4330,30303
R4129,R3715,30303
R3707,R1993,30303
R1992,R3754,30303
R1992,R3827,30303
R2428,R3869,30303
R2428,R3096,30303
R2428,R2419,30303
R2428,R2273,30303
R1992,R3719,30303
R1992,R3083,30303
R1992,R2292,30303
R1992,R1525,30303
R1992,R1648,30303
R1992,R2934,30303
R1992,R3646,30303
R1992,R2921,30303
R1992,R2748,30303
R1992,R2825,30303
R1992,R1186,30303
R1992,R1409,30303
R2768,R4114,30303
R1334,R2241,30303
R1334,R1378,30303
R1334,R2051,30303
R1334,R3346,30303
R1334,R3039,30303
R1334,R2441,30303
R1334,R2079,30303
R1334,R3692,30303
R1334,R4093,30303
R1334,R2069,30303
R1334,R4158,30303
R1334,R3112,30303
R1334,R1679,30303
R1334,R3462,30303
R1334,R3495,30303
R1334,R3737,30303
R1992,R1562,30303
R2428,R2617,30303
R1992,R3654,30303
R2428,R1814,30303
R1992,R3504,30303
R1992,R2457,30303
R1992,R1243,30303
R1992,R2711,30303
R1992,R3947,30303
R1992,R2723,30303
R4000,R3715,30303
R4000,R4063,30303
R1992,R1193,30303
R1992,R1486,30303
R2215,R3715,30303
R1992,R3912,30303
R2215,R4063,30303
R4169,R3715,30303
R4169,R4063,30303
R1992,R2047,30303
R1992,R2427,30303
R1992,R4047,30303
R1992,R1504,30303
R2428,R3925,30303
R1992,R2947,30303
R1992,R4189,30303
R1992,R3871,30303
R1992,R2281,30303
R1992,R3055,30303
R2428,R3519,30303
R1992,R1864,30303
R1992,R2946,30303
R1992,R3411,30303
R1992,R3889,30303
R1992,R3331,30303
R1992,R3378,30303
R1992,R2679,30303
R1334,R3527,30303
R1334,R2368,30303
R1334,R1233,30303
R1334,R1888,30303
R1334,R2879,30303
R1334,R1500,30303
R1334,R3177,30303
R1334,R2565,30303
R1334,R1339,30303
R1334,R2029,30303
R1334,R3834,30303
R1334,R1295,30303
R1334,R2099,30303
R1334,R3000,30303
R1334,R1604,30303
R1334,R4142,30303
R1334,R3361,30303
R1334,R4368,30303
R1334,R4018,30303
R1334,R2918,30303
R1334,R2583,30303
R1334,R3014,30303
R1992,R2163,30303
R3707,R2264,30303
R1992,R3693,30303
R1882,R1176,30303
R1882,R1743,30303
R1088,R1334,30303
R1088,R3945,30303
R1992,R4002,30303
R1992,R3463,30303
R1992,R3003,30303
R1992,R3473,30303
R4018,R1334,30303
R4018,R3945,30303
R2428,R1901,30303
R2768,R4130,30303
R1334,R1088,30303
R1334,R2878,30303
R1334,R4303,30303
R1334,R1723,30303
R1334,R4305,30303
R1334,R1863,30303
R1334,R3290,30303
R1334,R3391,30303
R1334,R1103,30303
R1334,R1630,30303
R1334,R3508,30303
R1334,R2306,30303
R1334,R2315,30303
R1334,R1231,30303
R1334,R1536,30303
R1334,R4337,30303
R1334,R1191,30303
R1334,R2695,30303
R1334,R1420,30303
R1334,R1603,30303
R1334,R2630,30303
R1334,R3915,30303
R1334,R1182,30303
R1334,R1985,30303
R1334,R1622,30303
R1334,R3561,30303
R1334,R1247,30303
R1334,R1534,30303
R1334,R4323,30303
R1334,R2899,30303
R1334,R1160,30303
R1334,R4330,30303
R1334,R4176,30303
R1334,R4065,30303
R1334,R3960,30303
R1334,R3423,30303
R2189,R3595,30303
R1339,R3945,30303
R2340,R2153,30303
R1302,R1321,30303
R3432,R4063,30303
R1372,R1321,30303
R1372,R2153,30303
R4058,R1321,30303
R4058,R2153,30303
R2328,R3715,30303
R2328,R4063,30303
R1959,R1321,30303
R1959,R2153,30303
R4042,R3372,30303
R4042,R3403,30303
R4361,R3715,30303
R4361,R4063,30303
R4323,R1334,30303
R2710,R4130,30303
R3432,R3715,30303
R2106,R2608,30303
R3930,R3595,30303
R2348,R3715,30303
R2814,R4063,30303
R2814,R3715,30303
R3315,R1321,30303
R2348,R4063,30303
R3315,R2153,30303
R1613,R1321,30303
R2106,R2154,30303
R3930,R3449,30303
R3748,R2198,30303
R3748,R3215,30303
R1613,R2153,30303
R2106,R3144,30303
R1877,R3449,30303
R1877,R3595,30303
R2710,R4114,30303
R4323,R3945,30303
R2522,R3403,30303
R3915,R1334,30303
R2708,R2428,30303
R2708,R3457,30303
R2915,R2153,30303
R1131,R3715,30303
R3902,R3715,30303
R3902,R4063,30303
R1577,R3595,30303
R1577,R3449,30303
R3748,R1520,30303
R3895,R3595,30303
R3895,R3449,30303
R1204,R3595,30303
R1204,R3449,30303
R2257,R3595,30303
R2257,R3449,30303
R3496,R3457,30303
R3496,R2428,30303
R1038,R3457,30303
R4312,R4063,30303
R3915,R3945,30303
R1302,R2153,30303
R1131,R4063,30303
R3257,R1321,30303
R3257,R2153,30303
R4312,R3715,30303
R3223,R2153,30303
R1038,R2428,30303
R3223,R1321,30303
R2194,R1321,30303
R2194,R2153,30303
R2915,R1321,30303
R2630,R1334,30303
R2630,R3945,30303
R2522,R3372,30303
R4237,R3715,30303
R3646,R3195,30303
R3530,R2153,30303
R1761,R3595,30303
R4202,R3449,30303
R4202,R3595,30303
R1862,R3449,30303
R1862,R3595,30303
R3918,R3449,30303
R3918,R3595,30303
R4330,R1334,30303
R4330,R3945,30303
R1160,R1334,30303
R4353,R3449,30303
R4353,R3595,30303
R3982,R1321,30303
R3982,R2153,30303
R3052,R1176,30303
R1761,R3449,30303
R2460,R2153,30303
R2460,R1321,30303
R3701,R4130,30303
R2181,R1321,30303
R2181,R2153,30303
R1319,R4114,30303
R1319,R4130,30303
R2243,R1532,30303
R3701,R4114,30303
R1739,R3392,30303
R3111,R2153,30303
R1739,R1532,30303
R3754,R3195,30303
R3754,R1992,30303
R4229,R1321,30303
R4229,R2153,30303
R3111,R1321,30303
R3052,R1743,30303
R3530,R1321,30303
R4237,R4063,30303
R1938,R2153,30303
R3155,R1176,30303
R3155,R1743,30303
R3748,R2323,30303
R1115,R2547,30303
R1115,R3490,30303
R3384,R2752,30303
R3384,R3935,30303
R3218,R1532,30303
R1794,R4114,30303
R1794,R4130,30303
R3218,R3392,30303
R3715,R2083,30303
R3024,R1532,30303
R4049,R1993,30303
R4049,R2264,30303
R3561,R1334,30303
R3561,R3945,30303
R3559,R1743,30303
R3602,R2153,30303
R1938,R1321,30303
R4038,R1321,30303
R4038,R2153,30303
R1568,R1176,30303
R1568,R1743,30303
R3602,R1321,30303
R3843,R1176,30303
R3559,R1176,30303
R3843,R1743,30303
R2125,R2752,30303
R2125,R3935,30303
R1160,R3945,30303
R2736,R2153,30303
R2736,R1321,30303
R1000,R2428,30303
R1000,R3457,30303
R1520,R3748,30303
R2162,R3748,30303
R3083,R3195,30303
R2351,R3715,30303
R2292,R1992,30303
R2292,R3195,30303
R2781,R2428,30303
R2781,R3457,30303
R3078,R3748,30303
R3078,R3254,30303
R3053,R3748,30303
R3053,R3254,30303
R1762,R2428,30303
R1762,R3457,30303
R2351,R4063,30303
R1293,R3935,30303
R1293,R2752,30303
R3284,R3595,30303
R3284,R3449,30303
R3083,R1992,30303
R4337,R3945,30303
R2315,R3945,30303
R2315,R1334,30303
R1231,R3945,30303
R1231,R1334,30303
R1536,R3945,30303
R1536,R1334,30303
R4337,R1334,30303
R3748,R4289,30303
R1191,R3945,30303
R1191,R1334,30303
R2695,R3945,30303
R2695,R1334,30303
R1888,R3945,30303
R1888,R1334,30303
R2204,R3935,30303
R2162,R3254,30303
R1520,R3254,30303
R2539,R2428,30303
R1668,R1061,30303
R3748,R1924,30303
R1749,R2428,30303
R1749,R3457,30303
R1648,R1992,30303
R1648,R3195,30303
R1107,R3748,30303
R1107,R3254,30303
R2934,R1992,30303
R2988,R4130,30303
R2934,R3195,30303
R3646,R1992,30303
R2988,R4114,30303
R3188,R3935,30303
R3188,R2752,30303
R1668,R1784,30303
R3351,R3254,30303
R3351,R3748,30303
R1587,R3254,30303
R2539,R3457,30303
R4289,R3748,30303
R4289,R3254,30303
R2204,R2752,30303
R1525,R1992,30303
R1587,R3748,30303
R1525,R3195,30303
R3748,R1166,30303
R3176,R1061,30303
R1166,R3748,30303
R1166,R3254,30303
R1924,R3748,30303
R1924,R3254,30303
R3748,R1587,30303
R3508,R1334,30303
R3508,R3945,30303
R1723,R1334,30303
R1723,R3945,30303
R2765,R3195,30303
R2765,R1992,30303
R3059,R3715,30303
R3748,R3440,30303
R3463,R1992,30303
R3463,R3195,30303
R2505,R4130,30303
R3802,R3935,30303
R3802,R2752,30303
R2505,R4114,30303
R4031,R3935,30303
R4031,R2752,30303
R3122,R4130,30303
R3122,R4114,30303
R1322,R4130,30303
R3512,R1992,30303
R3512,R3195,30303
R2878,R3945,30303
R2563,R2428,30303
R3473,R1992,30303
R3473,R3195,30303
R2827,R3748,30303
R2827,R3254,30303
R3937,R2428,30303
R3937,R3457,30303
R2563,R3457,30303
R2878,R1334,30303
R3748,R2827,30303
R4303,R1334,30303
R3440,R3748,30303
R3440,R3254,30303
R3059,R4063,30303
R4303,R3945,30303
R1322,R4114,30303
R2720,R2153,30303
R2653,R3392,30303
R3748,R2162,30303
R3290,R3945,30303
R3290,R1334,30303
R3748,R3053,30303
R3176,R1784,30303
R1409,R1992,30303
R1409,R3195,30303
R3391,R3945,30303
R1863,R3945,30303
R3391,R1334,30303
R1103,R3945,30303
R1103,R1334,30303
R1630,R3945,30303
R1630,R1334,30303
R3719,R1992,30303
R1863,R1334,30303
R3748,R3078,30303
R2653,R1532,30303
R1603,R3945,30303
R2720,R1321,30303
R2448,R2153,30303
R3423,R3945,30303
R3423,R1334,30303
R2899,R3945,30303
R2899,R1334,30303
R1603,R1334,30303
R2448,R1321,30303
R2306,R3945,30303
R2306,R1334,30303
R1420,R3945,30303
R1420,R1334,30303
R4305,R3945,30303
R4305,R1334,30303
R2340,R1321,30303
R1941,R4063,30303
R3195,R1729,30303
R3254,R2396,30303
R3195,R3827,30303
R3195,R2947,30303
R3275,R3271,30303
R3195,R4189,30303
R2428,R4186,30303
R3195,R3871,30303
R3254,R4149,30303
R3254,R1685,30303
R2428,R3386,30303
R3254,R2908,30303
R3254,R3851,30303
R3195,R2281,30303
R3195,R3055,30303
R3254,R1921,30303
R2428,R1644,30303
R3195,R1504,30303
R2428,R1092,30303
R2428,R1519,30303
R1540,R3715,30303
R1540,R4063,30303
R3195,R1562,30303
R3254,R1803,30303
R2750,R3715,30303
R2805,R4063,30303
R1425,R3715,30303
R2428,R1831,30303
R2428,R3773,30303
R3195,R1525,30303
R3739,R3935,30303
R1425,R4063,30303
R2805,R3715,30303
R1061,R1782,30303
R4313,R1532,30303
R3254,R3870,30303
R3195,R1186,30303
R3195,R1648,30303
R3195,R2934,30303
R4313,R3392,30303
R3275,R1068,30303
R3195,R3646,30303
R3254,R1294,30303
R3195,R2921,30303
R3195,R2748,30303
R3195,R2825,30303
R3254,R3015,30303
R3195,R2946,30303
R1958,R3715,30303
R2972,R1321,30303
R2294,R3715,30303
R3254,R2198,30303
R2294,R4063,30303
R3195,R1864,30303
R3254,R3215,30303
R2972,R2153,30303
R1022,R1743,30303
R1022,R1176,30303
R3195,R4047,30303
R3195,R2427,30303
R2428,R2558,30303
R1917,R2153,30303
R1917,R1321,30303
R4221,R1743,30303
R3195,R2047,30303
R4221,R1176,30303
R3665,R3715,30303
R3195,R2457,30303
R2632,R3715,30303
R2632,R4063,30303
R3099,R3935,30303
R4077,R1743,30303
R3195,R3411,30303
R3382,R2547,30303
R3254,R1834,30303
R2750,R4063,30303
R3254,R3449,30303
R1014,R3715,30303
R3254,R3267,30303
R3099,R2752,30303
R3254,R3731,30303
R3195,R3889,30303
R3382,R3490,30303
R3340,R3490,30303
R4077,R1176,30303
R3340,R2547,30303
R1014,R4063,30303
R1459,R1532,30303
R1459,R3392,30303
R3341,R2012,30303
R3195,R3331,30303
R3254,R2323,30303
R3195,R3378,30303
R3195,R2679,30303
R2428,R1013,30303
R1893,R4063,30303
R2428,R1113,30303
R2984,R3715,30303
R3195,R1369,30303
R3195,R3537,30303
R3195,R2100,30303
R3195,R3229,30303
R3195,R1146,30303
R3195,R3305,30303
R3195,R1516,30303
R3195,R4034,30303
R3195,R2066,30303
R2860,R1091,30303
R1455,R1176,30303
R2428,R1000,30303
R2428,R2708,30303
R2608,R2106,30303
R3769,R4063,30303
R3769,R3715,30303
R3108,R4063,30303
R3108,R3715,30303
R2428,R3496,30303
R2996,R4063,30303
R3195,R2611,30303
R1455,R1743,30303
R2428,R1426,30303
R3210,R2153,30303
R3195,R3350,30303
R2524,R4063,30303
R2524,R3715,30303
R2101,R4063,30303
R2101,R3715,30303
R3195,R4140,30303
R3195,R2599,30303
R3901,R3392,30303
R3901,R1532,30303
R3549,R2547,30303
R3195,R2573,30303
R3549,R3490,30303
R2891,R2547,30303
R3210,R1321,30303
R2891,R3490,30303
R3739,R2752,30303
R2984,R4063,30303
R3195,R1838,30303
R3195,R3222,30303
R3195,R1276,30303
R2996,R3715,30303
R2391,R3715,30303
R2391,R4063,30303
R3195,R3083,30303
R1061,R1848,30303
R3195,R4002,30303
R3195,R3003,30303
R3195,R3473,30303
R3195,R3463,30303
R1061,R2329,30303
R3195,R1409,30303
R1061,R2620,30303
R1893,R3715,30303
R2428,R1745,30303
R3297,R3715,30303
R1061,R1668,30303
R3195,R2292,30303
R2813,R3715,30303
R2813,R4063,30303
R2428,R4041,30303
R2428,R2648,30303
R2428,R2727,30303
R2428,R3728,30303
R2428,R3996,30303
R3195,R2163,30303
R1061,R3176,30303
R3195,R3693,30303
R2903,R4063,30303
R3297,R4063,30303
R3586,R3715,30303
R3586,R4063,30303
R3195,R2268,30303
R1185,R3715,30303
R1185,R4063,30303
R2180,R3715,30303
R2180,R4063,30303
R3195,R2765,30303
R2428,R1038,30303
R2428,R1263,30303
R3195,R3512,30303
R3195,R3754,30303
R2428,R1374,30303
R2428,R2086,30303
R2903,R3715,30303
R2428,R1974,30303
R1061,R3538,30303
R3195,R3654,30303
R1958,R4063,30303
R3195,R3504,30303
R3621,R4063,30303
R2739,R3457,30303
R1604,R3945,30303
R3457,R3623,30303
R3457,R1021,30303
R1604,R1334,30303
R3457,R2796,30303
R3271,R3275,30303
R3302,R4063,30303
R3271,R3245,30303
R2739,R2428,30303
R4046,R2428,30303
R3457,R2739,30303
R4046,R3457,30303
R4012,R3715,30303
R4012,R4063,30303
R2016,R1321,30303
R2016,R2153,30303
R4248,R1321,30303
R4142,R3945,30303
R4142,R1334,30303
R4248,R2153,30303
R3457,R4046,30303
R3457,R1749,30303
R4143,R2153,30303
R2099,R1334,30303
R3457,R3728,30303
R3457,R2727,30303
R3457,R2648,30303
R3195,R1243,30303
R3457,R1745,30303
R3457,R1974,30303
R3457,R2086,30303
R3457,R1374,30303
R3457,R1263,30303
R3000,R3945,30303
R3457,R2539,30303
R3457,R1038,30303
R3000,R1334,30303
R3457,R3496,30303
R3457,R2708,30303
R3457,R1000,30303
R3457,R3937,30303
R3457,R2563,30303
R3457,R2781,30303
R3457,R1762,30303
R4143,R1321,30303
R3361,R3945,30303
R3457,R1113,30303
R3420,R2547,30303
R2644,R3715,30303
R2644,R4063,30303
R1798,R3490,30303
R1798,R2547,30303
R1294,R3254,30303
R1294,R3748,30303
R1226,R3715,30303
R1226,R4063,30303
R3420,R3490,30303
R3424,R2153,30303
R4368,R1334,30303
R3424,R1321,30303
R2240,R3715,30303
R2240,R4063,30303
R2065,R3715,30303
R2065,R4063,30303
R2156,R3715,30303
R2156,R4063,30303
R3978,R3715,30303
R3978,R4063,30303
R3820,R4063,30303
R4368,R3945,30303
R3361,R1334,30303
R1021,R3457,30303
R3623,R2428,30303
R3623,R3457,30303
R1212,R4063,30303
R1212,R3715,30303
R4264,R3490,30303
R4264,R2547,30303
R3396,R1176,30303
R1021,R2428,30303
R3396,R1743,30303
R1578,R1176,30303
R3820,R3715,30303
R1578,R1743,30303
R1717,R3715,30303
R1717,R4063,30303
R1788,R3715,30303
R1788,R4063,30303
R3696,R3715,30303
R3696,R4063,30303
R2428,R2781,30303
R2428,R1762,30303
R3457,R3996,30303
R3457,R4041,30303
R3457,R1013,30303
R3254,R4289,30303
R2051,R3945,30303
R3195,R3912,30303
R3254,R2827,30303
R3527,R1334,30303
R3254,R3440,30303
R2924,R3715,30303
R3527,R3945,30303
R2924,R4063,30303
R1257,R3715,30303
R1257,R4063,30303
R3621,R3715,30303
R3254,R3078,30303
R2428,R1023,30303
R3457,R1831,30303
R3254,R3053,30303
R2428,R3937,30303
R1233,R1334,30303
R1233,R3945,30303
R1068,R3245,30303
R2051,R1334,30303
R3195,R1486,30303
R1068,R3275,30303
R3195,R2723,30303
R3195,R2711,30303
R1401,R3715,30303
R2441,R1334,30303
R1401,R4063,30303
R2441,R3945,30303
R3245,R1068,30303
R3245,R3271,30303
R3195,R3947,30303
R3039,R1334,30303
R3346,R3945,30303
R3484,R3715,30303
R3039,R3945,30303
R3484,R4063,30303
R3346,R1334,30303
R3195,R1193,30303
R1068,R1321,30303
R1068,R2153,30303
R3254,R1520,30303
R3254,R2162,30303
R2368,R1334,30303
R3457,R1901,30303
R3457,R3925,30303
R3271,R2153,30303
R3457,R3869,30303
R3457,R3096,30303
R3457,R2419,30303
R3457,R2273,30303
R3457,R2617,30303
R3457,R1814,30303
R2099,R3945,30303
R3457,R3519,30303
R3254,R1107,30303
R3457,R1023,30303
R3457,R2558,30303
R3457,R1519,30303
R3457,R1092,30303
R3457,R1644,30303
R3457,R3386,30303
R3457,R4186,30303
R3457,R3773,30303
R3271,R1321,30303
R3665,R4063,30303
R1295,R3945,30303
R1295,R1334,30303
R3686,R3935,30303
R3302,R3715,30303
R2428,R2563,30303
R3834,R3945,30303
R3254,R1587,30303
R3834,R1334,30303
R3686,R2752,30303
R3254,R1924,30303
R3254,R3351,30303
R3254,R1166,30303
R2401,R1221,12121
R1674,R1542,12121
R2449,R3577,12121
R1176,R1454,12121
R2449,R1433,12121
R1454,R1743,12121
R2012,R4072,12121
R1260,R4255,12121
R2738,R2313,12121
R3748,R3470,12121
R1674,R4255,12121
R1748,R4080,12121
R3470,R3748,12121
R1433,R2449,12121
R1433,R2898,12121
R3577,R2898,12121
R3470,R3254,12121
R4072,R3341,12121
R3254,R3470,12121
R1454,R1176,12121
R1748,R2401,12121
R1221,R4080,12121
R1221,R2401,12121
R2738,R2550,12121
R3341,R4072,12121
R2401,R1748,12121
R4072,R2012,12121
R3577,R2449,12121
R2313,R2738,12121
R2550,R2738,12121
R1815,R2415,12121
R1743,R1454,12121
R1542,R1260,12121
R2898,R3577,12121
R2898,R1433,12121
R4080,R1221,12121
R4080,R1748,12121
R4255,R1260,12121
R2415,R1815,12121
R4255,R1674,12121
R1260,R1542,12121
R1542,R1674,12121
R3244,R2742,9091
R3244,R1949,9091
R3525,R1176,9091
R3312,R1426,9091
R2411,R1176,9091
R3244,R3046,9091
R3312,R3973,9091
R3353,R3244,9091
R3353,R2610,9091
R3244,R3073,9091
R3046,R3244,9091
R1884,R3490,9091
R3017,R1743,9091
R3244,R3353,9091
R3244,R1330,9091
R2012,R2755,9091
R3244,R3259,9091
R1352,R1743,9091
R3244,R2080,9091
R1240,R2238,9091
R1996,R2449,9091
R1996,R2898,9091
R4205,R2449,9091
R3244,R1969,9091
R2313,R2534,9091
R1357,R2547,9091
R4205,R2898,9091
R3244,R3977,9091
R3244,R3526,9091
R1357,R3490,9091
R3920,R3973,9091
R1884,R2547,9091
R2012,R4360,9091
R2669,R1176,9091
R3920,R1426,9091
R3517,R2449,9091
R3244,R3394,9091
R3244,R1341,9091
R1331,R1176,9091
R2246,R3490,9091
R2994,R1743,9091
R4081,R2898,9091
R4081,R2449,9091
R2012,R2757,9091
R1669,R2449,9091
R2994,R1176,9091
R4098,R1260,9091
R2766,R1674,9091
R2012,R3897,9091
R2012,R3872,9091
R3244,R3547,9091
R2766,R1260,9091
R4030,R3120,9091
R4030,R3727,9091
R3371,R2898,9091
R1331,R1743,9091
R1669,R2898,9091
R4190,R2610,9091
R2012,R3395,9091
R2509,R2898,9091
R2509,R2449,9091
R2012,R4103,9091
R3046,R2610,9091
R3416,R1674,9091
R2012,R3811,9091
